AD DisplayName,Assigned Roles,Department,Department ID,Detected Roles,Functional Division,Functional Division ID,Group Division,Group Division ID,Job Code,Job Profile,Management Level,Manager,POI Type Code,POI Type Description,Position Description Long,Squad ID,Squad Name,Username
AD DisplayName 433,Assigned Roles 154,Department 46,Department ID 46,Detected Roles 178,Functional Division 0,Functional Division ID 0,Group Division 0,Group Division ID 0,Job Code 47,Job Profile 47,Management Level 5,Manager 75,POI Type Code 0,POI Type Description 0,Position Description Long 62,Squad ID 0,Squad Name 0,8c1c1752
AD DisplayName 434,Assigned Roles 33,Department 16,Department ID 16,Detected Roles 35,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 18,Job Profile 18,Management Level 3,Manager 26,POI Type Code 0,POI Type Description 0,Position Description Long 22,Squad ID 0,Squad Name 0,a75caf78
AD DisplayName 435,Assigned Roles 155,Department 2,Department ID 2,Detected Roles 179,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 1,Job Profile 1,Management Level 1,Manager 3,POI Type Code 1,POI Type Description 1,Position Description Long 1,Squad ID 0,Squad Name 0,10c36c50
AD DisplayName 436,Assigned Roles 46,Department 47,Department ID 47,Detected Roles 180,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 40,Job Profile 40,Management Level 3,Manager 76,POI Type Code 0,POI Type Description 0,Position Description Long 12,Squad ID 0,Squad Name 0,c7ddb7b4
AD DisplayName 437,Assigned Roles 51,Department 16,Department ID 16,Detected Roles 54,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 18,Job Profile 18,Management Level 3,Manager 23,POI Type Code 0,POI Type Description 0,Position Description Long 22,Squad ID 0,Squad Name 0,bf898660
AD DisplayName 438,Assigned Roles 5,Department 2,Department ID 2,Detected Roles 5,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 1,Job Profile 1,Management Level 1,Manager 3,POI Type Code 1,POI Type Description 1,Position Description Long 1,Squad ID 0,Squad Name 0,5c35d999
AD DisplayName 439,Assigned Roles 156,Department 48,Department ID 48,Detected Roles 181,Functional Division 1,Functional Division ID 1,Group Division 0,Group Division ID 0,Job Code 25,Job Profile 25,Management Level 1,Manager 77,POI Type Code 0,POI Type Description 0,Position Description Long 63,Squad ID 0,Squad Name 0,415c149d
AD DisplayName 440,Assigned Roles 67,Department 2,Department ID 2,Detected Roles 72,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 1,Job Profile 1,Management Level 1,Manager 3,POI Type Code 1,POI Type Description 1,Position Description Long 1,Squad ID 0,Squad Name 0,c7c4820c
AD DisplayName 441,Assigned Roles 67,Department 2,Department ID 2,Detected Roles 72,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 1,Job Profile 1,Management Level 1,Manager 3,POI Type Code 1,POI Type Description 1,Position Description Long 1,Squad ID 0,Squad Name 0,eb8e7832
AD DisplayName 442,Assigned Roles 67,Department 2,Department ID 2,Detected Roles 72,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 1,Job Profile 1,Management Level 1,Manager 3,POI Type Code 1,POI Type Description 1,Position Description Long 1,Squad ID 0,Squad Name 0,47ec2b52
AD DisplayName 443,Assigned Roles 106,Department 23,Department ID 23,Detected Roles 124,Functional Division 0,Functional Division ID 0,Group Division 0,Group Division ID 0,Job Code 23,Job Profile 23,Management Level 3,Manager 33,POI Type Code 0,POI Type Description 0,Position Description Long 26,Squad ID 0,Squad Name 0,c3b4e175
AD DisplayName 444,Assigned Roles 157,Department 9,Department ID 9,Detected Roles 182,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 12,Job Profile 12,Management Level 3,Manager 12,POI Type Code 0,POI Type Description 0,Position Description Long 14,Squad ID 0,Squad Name 0,ba8a5ce5
AD DisplayName 445,Assigned Roles 33,Department 14,Department ID 14,Detected Roles 183,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 15,Job Profile 15,Management Level 3,Manager 55,POI Type Code 0,POI Type Description 0,Position Description Long 16,Squad ID 0,Squad Name 0,2ccf8f2b
AD DisplayName 446,Assigned Roles 158,Department 2,Department ID 2,Detected Roles 184,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 2,Job Profile 2,Management Level 2,Manager 20,POI Type Code 0,POI Type Description 0,Position Description Long 17,Squad ID 0,Squad Name 0,654c4814
AD DisplayName 447,Assigned Roles 159,Department 2,Department ID 2,Detected Roles 185,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 1,Job Profile 1,Management Level 1,Manager 3,POI Type Code 1,POI Type Description 1,Position Description Long 1,Squad ID 0,Squad Name 0,8cb2c65f
AD DisplayName 448,Assigned Roles 160,Department 42,Department ID 42,Detected Roles 35,Functional Division 0,Functional Division ID 0,Group Division 0,Group Division ID 0,Job Code 43,Job Profile 43,Management Level 2,Manager 68,POI Type Code 0,POI Type Description 0,Position Description Long 64,Squad ID 0,Squad Name 0,0d1d19eb
AD DisplayName 449,Assigned Roles 46,Department 18,Department ID 18,Detected Roles 119,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 17,Job Profile 17,Management Level 1,Manager 25,POI Type Code 0,POI Type Description 0,Position Description Long 21,Squad ID 0,Squad Name 0,dad60288
AD DisplayName 450,Assigned Roles 51,Department 18,Department ID 18,Detected Roles 54,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 17,Job Profile 17,Management Level 1,Manager 25,POI Type Code 0,POI Type Description 0,Position Description Long 21,Squad ID 0,Squad Name 0,238227d2
AD DisplayName 451,Assigned Roles 161,Department 17,Department ID 17,Detected Roles 186,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 17,Job Profile 17,Management Level 1,Manager 24,POI Type Code 0,POI Type Description 0,Position Description Long 21,Squad ID 0,Squad Name 0,1ec6b779
AD DisplayName 452,Assigned Roles 161,Department 17,Department ID 17,Detected Roles 187,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 17,Job Profile 17,Management Level 1,Manager 24,POI Type Code 0,POI Type Description 0,Position Description Long 21,Squad ID 0,Squad Name 0,5db16cc7
AD DisplayName 453,Assigned Roles 65,Department 17,Department ID 17,Detected Roles 188,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 17,Job Profile 17,Management Level 1,Manager 24,POI Type Code 0,POI Type Description 0,Position Description Long 21,Squad ID 0,Squad Name 0,b9f9bf2c
AD DisplayName 454,Assigned Roles 31,Department 0,Department ID 0,Detected Roles 33,Functional Division 0,Functional Division ID 0,Group Division 0,Group Division ID 0,Job Code 1,Job Profile 1,Management Level 1,Manager 41,POI Type Code 2,POI Type Description 2,Position Description Long 1,Squad ID 0,Squad Name 0,722fecc0
AD DisplayName 455,Assigned Roles 55,Department 47,Department ID 47,Detected Roles 58,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 12,Job Profile 12,Management Level 3,Manager 78,POI Type Code 0,POI Type Description 0,Position Description Long 12,Squad ID 0,Squad Name 0,0e0be0d2
AD DisplayName 456,Assigned Roles 87,Department 2,Department ID 2,Detected Roles 99,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 1,Job Profile 1,Management Level 1,Manager 3,POI Type Code 1,POI Type Description 1,Position Description Long 1,Squad ID 0,Squad Name 0,64806547
AD DisplayName 457,Assigned Roles 83,Department 0,Department ID 0,Detected Roles 189,Functional Division 0,Functional Division ID 0,Group Division 0,Group Division ID 0,Job Code 1,Job Profile 1,Management Level 1,Manager 41,POI Type Code 2,POI Type Description 2,Position Description Long 1,Squad ID 0,Squad Name 0,206e84d5
AD DisplayName 458,Assigned Roles 83,Department 0,Department ID 0,Detected Roles 189,Functional Division 0,Functional Division ID 0,Group Division 0,Group Division ID 0,Job Code 1,Job Profile 1,Management Level 1,Manager 41,POI Type Code 2,POI Type Description 2,Position Description Long 1,Squad ID 0,Squad Name 0,551efa72
AD DisplayName 459,Assigned Roles 12,Department 8,Department ID 8,Detected Roles 92,Functional Division 1,Functional Division ID 1,Group Division 0,Group Division ID 0,Job Code 1,Job Profile 1,Management Level 1,Manager 11,POI Type Code 1,POI Type Description 1,Position Description Long 1,Squad ID 0,Squad Name 0,67bb044b
AD DisplayName 460,Assigned Roles 10,Department 8,Department ID 8,Detected Roles 28,Functional Division 1,Functional Division ID 1,Group Division 0,Group Division ID 0,Job Code 1,Job Profile 1,Management Level 1,Manager 11,POI Type Code 1,POI Type Description 1,Position Description Long 1,Squad ID 0,Squad Name 0,14212259
AD DisplayName 461,Assigned Roles 6,Department 2,Department ID 2,Detected Roles 6,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 1,Job Profile 1,Management Level 1,Manager 3,POI Type Code 1,POI Type Description 1,Position Description Long 1,Squad ID 0,Squad Name 0,9501a1df
AD DisplayName 462,Assigned Roles 161,Department 17,Department ID 17,Detected Roles 187,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 17,Job Profile 17,Management Level 1,Manager 24,POI Type Code 0,POI Type Description 0,Position Description Long 21,Squad ID 0,Squad Name 0,458c7753
AD DisplayName 463,Assigned Roles 162,Department 3,Department ID 3,Detected Roles 161,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 39,Job Profile 39,Management Level 1,Manager 30,POI Type Code 0,POI Type Description 0,Position Description Long 65,Squad ID 0,Squad Name 0,cb9e8302
AD DisplayName 464,Assigned Roles 65,Department 17,Department ID 17,Detected Roles 190,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 17,Job Profile 17,Management Level 1,Manager 24,POI Type Code 0,POI Type Description 0,Position Description Long 21,Squad ID 0,Squad Name 0,2752378c
AD DisplayName 465,Assigned Roles 10,Department 8,Department ID 8,Detected Roles 28,Functional Division 1,Functional Division ID 1,Group Division 0,Group Division ID 0,Job Code 1,Job Profile 1,Management Level 1,Manager 11,POI Type Code 1,POI Type Description 1,Position Description Long 1,Squad ID 0,Squad Name 0,e067a60c
AD DisplayName 466,Assigned Roles 8,Department 8,Department ID 8,Detected Roles 45,Functional Division 1,Functional Division ID 1,Group Division 0,Group Division ID 0,Job Code 1,Job Profile 1,Management Level 1,Manager 11,POI Type Code 1,POI Type Description 1,Position Description Long 1,Squad ID 0,Squad Name 0,ed66a6ae
AD DisplayName 467,Assigned Roles 12,Department 8,Department ID 8,Detected Roles 92,Functional Division 1,Functional Division ID 1,Group Division 0,Group Division ID 0,Job Code 1,Job Profile 1,Management Level 1,Manager 11,POI Type Code 1,POI Type Description 1,Position Description Long 1,Squad ID 0,Squad Name 0,89e328bf
AD DisplayName 468,Assigned Roles 114,Department 2,Department ID 2,Detected Roles 132,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 48,Job Profile 48,Management Level 2,Manager 3,POI Type Code 1,POI Type Description 1,Position Description Long 66,Squad ID 0,Squad Name 0,7d7c9817
AD DisplayName 469,Assigned Roles 163,Department 16,Department ID 16,Detected Roles 191,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 18,Job Profile 18,Management Level 3,Manager 23,POI Type Code 0,POI Type Description 0,Position Description Long 22,Squad ID 0,Squad Name 0,eaa0a2df
AD DisplayName 470,Assigned Roles 42,Department 2,Department ID 2,Detected Roles 44,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 1,Job Profile 1,Management Level 1,Manager 3,POI Type Code 1,POI Type Description 1,Position Description Long 3,Squad ID 0,Squad Name 0,33f172eb
AD DisplayName 471,Assigned Roles 27,Department 9,Department ID 9,Detected Roles 192,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 26,Job Profile 26,Management Level 3,Manager 12,POI Type Code 0,POI Type Description 0,Position Description Long 67,Squad ID 0,Squad Name 0,d6761d7e
AD DisplayName 472,Assigned Roles 164,Department 12,Department ID 12,Detected Roles 193,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 15,Job Profile 15,Management Level 3,Manager 79,POI Type Code 0,POI Type Description 0,Position Description Long 16,Squad ID 0,Squad Name 0,28eda9dc
AD DisplayName 473,Assigned Roles 17,Department 2,Department ID 2,Detected Roles 17,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 1,Job Profile 1,Management Level 1,Manager 3,POI Type Code 1,POI Type Description 1,Position Description Long 1,Squad ID 0,Squad Name 0,cd245012
AD DisplayName 474,Assigned Roles 165,Department 2,Department ID 2,Detected Roles 194,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 12,Job Profile 12,Management Level 3,Manager 74,POI Type Code 0,POI Type Description 0,Position Description Long 61,Squad ID 0,Squad Name 0,07fbec3c
AD DisplayName 475,Assigned Roles 166,Department 16,Department ID 16,Detected Roles 195,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 18,Job Profile 18,Management Level 3,Manager 23,POI Type Code 0,POI Type Description 0,Position Description Long 22,Squad ID 0,Squad Name 0,670cfbb2
AD DisplayName 476,Assigned Roles 43,Department 31,Department ID 31,Detected Roles 196,Functional Division 1,Functional Division ID 1,Group Division 0,Group Division ID 0,Job Code 1,Job Profile 1,Management Level 1,Manager 51,POI Type Code 2,POI Type Description 2,Position Description Long 1,Squad ID 0,Squad Name 0,6f62192f
AD DisplayName 477,Assigned Roles 56,Department 49,Department ID 49,Detected Roles 197,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 49,Job Profile 49,Management Level 6,Manager 80,POI Type Code 0,POI Type Description 0,Position Description Long 68,Squad ID 0,Squad Name 0,0b5b958a
AD DisplayName 478,Assigned Roles 114,Department 2,Department ID 2,Detected Roles 132,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 1,Job Profile 1,Management Level 1,Manager 3,POI Type Code 1,POI Type Description 1,Position Description Long 1,Squad ID 0,Squad Name 0,6291c4d5
AD DisplayName 479,Assigned Roles 65,Department 50,Department ID 50,Detected Roles 190,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 40,Job Profile 40,Management Level 3,Manager 81,POI Type Code 0,POI Type Description 0,Position Description Long 69,Squad ID 0,Squad Name 0,90b85907
AD DisplayName 480,Assigned Roles 167,Department 2,Department ID 2,Detected Roles 198,Functional Division 2,Functional Division ID 2,Group Division 0,Group Division ID 0,Job Code 1,Job Profile 1,Management Level 1,Manager 3,POI Type Code 1,POI Type Description 1,Position Description Long 1,Squad ID 0,Squad Name 0,fe8405d2
